0.00000       160.00    5181.0    68.000   133.000   211.000
0.00000      222.000   3262.00   3328.00   342.000   361.000
0.00000      371.000   417.000   531.000   561.000   622.000
0.00000      642.000   679.000   691.000   7312.00   741.000
0.00000      781.000   914.000   942.000   965.000   9715.00
0.00000     101400.0  10262.00
10.0000       167.00    5152.0    611.00    71.000   121.000
10.0000      133.000   161.000   183.000   222.000   3263.00
10.0000      3343.00   344.000   364.000   371.000   391.000
10.0000      401.000   417.000   441.000   572.000   644.000
10.0000      676.000   734.000   813.000   913.000   9410.00
10.0000      969.000   973.000  101400.0  10236.00
20.0000       170.00    5104.0    625.00   122.000   132.000
20.0000      224.000   311.000   3271.00   3347.00   3410.00
20.0000      363.000   373.000   412.000   531.000   541.000
20.0000      572.000   6716.00   711.000   736.000   771.000
20.0000      812.000   9424.00   9614.00   9713.00  101401.0
20.0000     10248.00
30.0000       156.00    5121.0    615.00    71.000   124.000
30.0000      139.000   141.000   151.000   161.000   185.000
30.0000      212.000   222.000   3246.00   3361.00   343.000
30.0000      361.000   372.000   402.000   417.000   441.000
30.0000      531.000   542.000   573.000   642.000   678.000
30.0000      693.000   7314.00   791.000   831.000   918.000
30.0000      9435.00   9617.00   971.000  101400.0  10293.00
40.0000       137.00    593.00    616.00    72.000   122.000
40.0000      1313.00   141.000   151.000   185.000   214.000
40.0000      223.000   261.000   3237.00   3382.00   345.000
40.0000      362.000   374.000   391.000   401.000   416.000
40.0000      445.000   531.000   543.000   571.000   591.000
40.0000      648.000   6721.00   693.000   7314.00   742.000
40.0000      791.000   811.000   831.000   914.000   94112.0
40.0000      9616.00   973.000  101400.0  102101.0
50.0000       153.00    5114.0    614.00   132.000   191.000
50.0000      214.000   3232.00   3396.00   363.000   415.000
50.0000      445.000   571.000   645.000   6718.00   693.000
50.0000      737.000   742.000   781.000   798.000   813.000   
50.0000      902.000   913.000   94240.0   968.000  101401.0
50.0000     102106.0
60.0000       131.00    564.00    614.00   121.000   135.000
60.0000      214.000   224.000   262.000   3213.00   3332.00
60.0000      343.000   365.000   378.000   4119.00   446.000
60.0000      542.000   577.000   601.000   626.000   648.000
60.0000      6723.00   6911.00   7348.00   7411.00   773.000
60.0000      7922.00   811.000   852.000   901.000   911.000
60.0000      9420.00   9623.00   9718.00  101400.0  102191.0
70.0000       119.00    549.00    634.00   1314.00   181.000
70.0000      211.000   263.000   312.000   3214.00   3321.00
70.0000       44.000   365.000   3716.00   391.000   401.000
70.0000      4143.00   444.000   511.000   535.000   561.000
70.0000      573.000   621.000   642.000   6721.00   6913.00
70.0000      7367.00   747.000   774.000   7920.00   818.000
70.0000      903.000   912.000   9437.00   969.000   973.000
70.0000     101402.0  102205.0
80.0000       117.00    557.00    630.00   123.000   1317.00
80.0000      141.000   166.000   224.000   261.000   311.000
80.0000      3219.00   3339.00   3410.00   362.000   3712.00
80.0000      392.000   405.000   4126.00   449.000   5314.00
80.0000      541.000   577.000   591.000   624.000   645.000
80.0000      6723.00   693.000   7330.00   773.000   796.000
80.0000      813.000   917.000   9622.00   9711.00  101401.0
80.0000     102542.0
90.0000       117.00    535.00    640.00   1318.00   171.000
90.0000      181.000   211.000   223.000   311.000   325.000
90.0000      3314.00   347.000   365.000   3711.00   393.000
90.0000      4133.00   441.000   534.000   541.000   564.000
90.0000      575.000   594.000   621.000   647.000   6728.00
90.0000      6910.00   711.000   721.000   7351.00   7420.00
90.0000      773.000   782.000   7939.00   816.000   903.000
90.0000      915.000  94109.00   9612.00   972.000  101401.0
90.0000     102239.0
100.000       124.00    547.00    615.00   139.000   226.000
100.000      261.000   3210.00   3318.00   344.000   369.000
100.000      3711.00   392.000   402.000   4121.00   4410.00
100.000      544.000   562.000   572.000   621.000   642.000
100.000      6733.00   699.000   7381.00   7419.00   773.000
100.000      782.000   7937.00   811.000   904.000   917.000
100.000      94155.0   9613.00   979.000  101400.0  102190.0
110.000       117.00    532.00    620.00   123.000   1311.00
110.000      161.000   213.000   327.000   3317.00   343.000
110.000      362.000   3712.00   391.000   406.000   4122.00
110.000      444.000   537.000   542.000   566.000   5717.00
110.000      601.000   623.000   646.000   6732.00   698.000
110.000      7362.00   7419.00   773.000   782.000   7937.00
110.000      812.000   904.000   913.000   9616.00   976.000
110.000     101400.0  102292.0
120.000       119.00    522.00    635.00   1320.00   161.000
120.000      214.000   221.000   311.000   328.000   3321.00
120.000      345.000   365.000   3720.00   391.000   404.000
120.000      4129.00   4415.00   532.000   563.000   5721.00
120.000      622.000   645.000   666.000   6733.00   721.000
120.000      7369.00   7410.00   771.000   783.000   7920.00
120.000      817.000   851.000   903.000   913.000  9443.000
120.000      968.000   974.000  101401.0  102232.0
130.000       128.00    539.00    620.00    72.000   1313.00
130.000      261.000   313.000   3210.00   3326.00   341.000
130.000      362.000   3717.00   393.000   401.000   4127.00
130.000      447.000   503.000   532.000   541.000   5610.00
130.000      577.000   621.000   642.000   6721.00   6915.00
130.000      711.000   7354.00   7417.00   771.000   784.000
130.000      7921.00   819.000   821.000   907.000   912.000
130.000      94150.0   9618.00   975.000  101403.0  102169.0
140.000       119.00    531.00    631.00    72.000   1312.00
140.000      165.000   184.000   222.000   261.000   311.000
140.000      325.000   3326.00   345.000   367.000   3718.00
140.000      391.000   403.000   4112.00   4410.00   513.000
140.000      532.000   541.000   568.000   5710.00   622.000
140.000      631.000   643.000   6747.00   6920.00   7326.00
140.000      7417.00   782.000   7911.00   8114.00   852.000
140.000      902.000   918.000   94320.0   9621.00   976.000
140.000     101401.0  102138.0
150.000       128.00    525.00    624.00   1316.00   211.000
150.000      223.000   311.000   327.000   3318.00   342.000
150.000      366.000   376.000   391.000   404.000   4125.00
150.000      446.000   461.000   501.000   511.000   543.000
150.000      563.000   5720.00   593.000   621.000   648.000
150.000      6731.00   6911.00   7359.00   7412.00   772.000
150.000      781.000   7929.00   858.000   902.000   911.000
150.000      94572.0   9620.00   9711.00  101401.0  102172.0
160.000       126.00    514.00    632.00   121.000   1321.00
160.000      162.000   215.000   222.000   261.000   312.000
160.000      321.000   335.000   343.000   365.000   374.000
160.000      397.000   402.000   4131.00   449.000   501.000
160.000      511.000   531.000   543.000   565.000   5713.00
160.000      591.000   601.000   641.000   6732.00   6915.00
160.000      7353.00   7419.00   771.000   787.000   7922.00
160.000      802.000   8110.00   851.000   903.000   918.000
160.000      9418.00   9621.00   973.000  101402.0  102205.0
170.000       18.000    55.000    628.00   1315.00   163.000
170.000      225.000   313.000   322.000   336.000   348.000
170.000      364.000   377.000   397.000   408.000   4138.00
170.000      446.000   511.000   5316.00   567.000   5711.00
170.000      591.000   622.000   641.000   6721.00   6916.00
170.000      7344.00   7440.00   771.000   7811.00   7913.00
170.000      802.000   8111.00   9011.00   915.000   9416.00
170.000      9625.00   971.000  101400.0  102278.0
175.000       119.00    53.000    633.00    72.000   121.000
175.000      138.000   161.000   211.000   223.000   311.000
175.000      3311.00   3417.00   3610.00   376.000   397.000
175.000      402.000   4145.00   501.000   526.000   541.000
175.000      561.000   572.000   611.000   622.000   633.000
175.000      642.000   6746.00   697.000   711.000   7342.00
175.000      7435.00   776.000   783.000   7937.00   8120.00
175.000      832.000   851.000   871.000   907.000   9119.00
175.000      94113.0   9616.00   976.000  101401.0  102302.0
180.000       120.00    56.000    622.00   1317.00   162.000
180.000      213.000   221.000   313.000   338.000   349.000
180.000      362.000   379.000   4128.00   461.000   521.000
180.000      531.000   561.000   579.000   592.000   624.000
180.000      664.000   6730.00   713.000   7347.00   7463.00
180.000      773.000   785.000   7942.00   8120.00   851.000
180.000      901.000   913.000   9417.00   9618.00   975.000
180.000     101403.0  102276.0
185.000       112.00    52.000    641.00    73.000   1316.00
185.000      161.000   212.000   223.000   312.000   3313.00
185.000      347.000   362.000   378.000   395.000   405.000
185.000      4142.00   461.000   521.000   536.000   541.000
185.000      571.000   591.000   602.000   622.000   631.000
185.000      562.000   6716.00   691.000   7348.00   7438.00
185.000      776.000   782.000   7949.00   8119.00   9010.00
185.000      918.000   941.000   9619.00   978.000  101405.0
185.000     102235.0
190.000       120.00    53.000    619.00   1313.00   161.000
190.000      212.000   315.000   3320.00   3412.00   368.000
190.000      3715.00   391.000   402.000   4155.00   462.000
190.000      501.000   534.000   591.000   603.000   621.000
190.000      6726.00   691.000   714.000   7354.00   7455.00
190.000      778.000   785.000   7939.00   814.000   901.000
190.000      917.000   969.000   973.000  101400.0  102235.0
195.000       123.00    52.000    623.00    71.000   1320.00
195.000      164.000   215.000   221.000   261.000   312.000
195.000      3330.00   349.000   362.000   3729.00   403.000
195.000      4126.00   501.000   534.000   561.000   593.000
195.000      601.000   629.000   631.000   6728.00   695.000
195.000      711.000   73111.0   777.000   781.000   7916.00
195.000      814.000   905.000   913.000   94583.0   9616.00
195.000      974.000  101402.0  102123.0
200.000       125.00    56.000    621.00   1314.00   214.000
200.000      223.000   3325.00   3411.00   363.000   3732.00
200.000      393.000   4121.00   461.000   513.000   533.000
200.000      602.000   624.000   6730.00   691.000   711.000
200.000      73117.0   743.000   778.000   785.000   7925.00
200.000      903.000   917.000   9462.00   9617.00   971.000  
200.000     101400.0  102170.0
210.000       114.00    54.000    637.00   1311.00   163.000
210.000      214.000   261.000   3322.00   3410.00   363.000
210.000      3739.00   391.000   401.000   415.000   511.000
210.000      533.000   593.000   621.000   6736.00   691.000
210.000      711.000   73162.0   743.000   7712.00   785.000
210.000      7910.00   9421.00   964.000   973.000  101400.0
210.000     102124.0
220.000       115.00    53.000    618.00   1318.00   213.000
220.000      222.000   3365.00   346.000   366.000   3725.00
220.000      392.000   4113.00   591.000   626.000   6741.00
220.000      691.000   711.000   73139.0   745.000   775.000
220.000      781.000   7917.00   851.000   969.000   977.000
220.000     101401.0  102116.0
260.000       118.00    55.000    614.00   1311.00   166.000
260.000      217.000   261.000   3324.00   347.000   365.000
260.000      3731.00   401.000   4118.00   502.000   534.000
260.000      591.000   6735.00   73166.0   771.000   7914.00
260.000      852.000   901.000   9614.00   974.000  101400.0
260.000     102208.0
270.000       122.00    57.000    630.00   1332.00   213.000
270.000      263.000   3328.00   3425.00   3610.00   3741.00
270.000      401.000   4125.00   538.000   591.000   605.000
270.000      627.000   651.000   6743.00   691.000   7387.00
270.000      783.000   903.000   912.000   967.000   973.000
270.000     101400.0  102451.0
